month,wPop,ePop,mAHeight
1,22,18672,39.528
2,22,18359,44.096
3,22,18021,48.792
4,38,17571,35.906
5,37,24515,41.147
6,37,24037,46.673
7,36,23595,52.374
8,36,23081,58.108
9,35,22612,63.779
10,35,22153,69.318
11,33,21705,74.606
12,33,21294,79.725
13,60,20692,84.615
14,59,20082,89.314
15,56,19486,93.779
16,92,18690,50.637
17,92,23685,57.266
18,91,22883,63.997
19,89,22087,70.659
20,84,21300,77.296
21,79,20581,83.999
22,79,19819,90.207
23,79,19147,96.425
24,79,18457,102.275
25,76,17776,107.873
26,71,17078,113.108
27,61,16430,117.959
28,97,15622,52.446
29,96,20119,59.083
30,94,19297,65.678
31,92,18475,72.458
32,91,17718,79.208
33,91,16953,85.951
34,88,16210,92.733
35,88,15475,99.252
36,87,14726,105.816
37,87,14023,112.085
38,86,13320,117.98
39,69,12644,123.58
40,110,11775,55.073
41,109,14828,61.176
42,106,13980,67.303
43,105,13169,73.41
44,103,12313,79.416
45,101,11487,85.427
46,99,10688,91.23
47,96,9922,96.911
48,93,9239,102.568
49,92,8563,108.044
50,89,7901,113.237
51,68,7243,118.316
52,100,6507,53.973
53,100,7938,59.041
54,96,7191,64.023
55,93,6526,68.82
56,91,5864,73.576
57,90,5244,78.36
58,88,4603,82.911
59,87,3970,87.421
60,86,3344,91.802
61,86,2774,96.063
62,84,2227,100.192
63,60,1654,104.22
64,97,1001,51.342
65,96,713,55.532
66,96,68,59.704
67,95,0,63.778
68,95,0,67.835
69,95,0,71.88
70,94,0,75.924
71,92,0,79.984
72,92,0,83.978
73,90,0,88.068
74,90,0,92.142
75,75,0,96.136
76,115,0,50.164
77,112,0,54.43
78,111,0,58.73
79,110,0,62.997
80,109,0,67.291
81,108,0,71.593
82,106,0,75.872
83,105,0,80.12
84,105,0,84.354
85,104,0,88.633
86,103,0,92.896
87,80,0,97.187
88,117,0,50.486
89,114,0,54.836
90,112,0,59.2
91,112,0,63.561
92,107,0,67.867
93,105,0,72.251
94,105,0,76.615
95,104,0,80.945
96,102,0,85.313
97,100,0,89.673
98,100,0,94.046
99,81,0,98.409
100,117,0,50.737
101,115,0,55.162
102,114,0,59.588
103,112,0,63.985
104,111,0,68.417
105,108,0,72.822
106,106,0,77.226
107,105,0,81.649
108,104,0,86.066
109,102,0,90.488
110,101,0,94.909
111,83,0,99.316
112,123,0,50.851
113,122,0,55.292
114,118,0,59.745
115,118,0,64.217
116,117,0,68.678
117,114,0,73.145
118,114,0,77.598
119,113,0,82.05
120,112,0,86.48
