month,wPop,ePop,mAHeight
1,23,18657,39.59
2,22,18339,44.178
3,21,18025,48.85
4,42,17564,36.034
5,41,24481,41.317
6,41,23950,46.849
7,40,23432,52.572
8,39,22913,58.314
9,38,22425,63.951
10,37,21951,69.416
11,37,21485,74.719
12,36,21041,79.807
13,61,20421,84.69
14,61,19820,89.36
15,60,19200,93.712
16,92,18380,50.666
17,92,23073,57.358
18,91,22234,63.992
19,89,21393,70.54
20,87,20574,77.038
21,83,19817,83.444
22,82,19063,89.805
23,81,18341,95.88
24,81,17619,101.633
25,81,16912,107.188
26,80,16202,112.419
27,66,15524,117.167
28,106,14683,52.218
29,104,18798,58.693
30,102,17932,65.119
31,100,17086,71.551
32,98,16252,78.025
33,98,15459,84.392
34,95,14689,90.668
35,92,13937,96.861
36,92,13197,102.991
37,91,12504,108.749
38,89,11767,114.415
39,71,11054,119.879
40,116,10177,54.268
41,115,12638,59.907
42,114,11768,65.572
43,113,10918,71.06
44,112,10060,76.572
45,111,9240,81.994
46,109,8451,87.199
47,106,7635,92.344
48,105,6829,97.3
49,104,6077,102.109
50,103,5336,106.783
51,76,4578,111.23
52,116,3746,52.703
53,115,4237,57.138
54,113,3423,61.579
55,112,2643,65.873
56,110,1901,70.068
57,109,1183,74.175
58,109,447,78.213
59,107,2,82.222
60,105,2,86.117
61,105,2,90.001
62,103,2,93.901
63,79,2,97.817
64,116,2,50.388
65,115,2,54.572
66,114,2,58.832
67,111,2,63.029
68,108,2,67.248
69,105,2,71.427
70,104,2,75.654
71,103,2,79.891
72,102,2,84.066
73,99,2,88.244
74,98,2,92.468
75,79,2,96.646
76,123,2,50.372
77,120,2,54.672
78,116,2,59.001
79,116,2,63.367
80,114,2,67.705
81,113,2,72.03
82,111,2,76.366
83,111,2,80.74
84,103,2,85.062
85,103,2,89.412
86,99,2,93.705
87,79,2,98.078
88,118,2,50.717
89,117,0,55.118
90,117,0,59.537
91,117,0,63.934
92,116,0,68.308
93,114,0,72.726
94,113,0,77.148
95,112,0,81.541
96,110,0,85.944
97,110,0,90.339
98,108,0,94.707
99,83,0,99.165
100,118,0,50.851
101,118,0,55.289
102,117,0,59.724
103,115,0,64.191
104,114,0,68.629
105,113,0,73.03
106,112,0,77.461
107,110,0,81.882
108,108,0,86.335
109,105,0,90.766
110,105,0,95.18
111,81,0,99.572
112,119,0,50.901
113,119,0,55.353
114,116,0,59.813
115,114,0,64.254
116,111,0,68.702
117,110,0,73.139
118,109,0,77.605
119,108,0,82.06
120,104,0,86.509
