month,wPop,ePop,mAHeight
1,10,18727,39.503
2,10,18477,44.101
3,10,18211,48.755
4,15,17940,36.117
5,15,25269,41.466
6,15,24919,47.02
7,15,24568,52.759
8,15,24199,58.575
9,15,23871,64.289
10,15,23540,69.867
11,15,23214,75.232
12,15,22877,80.336
13,25,22478,85.215
14,24,22103,89.843
15,22,21729,94.17
16,39,21281,51.012
17,38,27283,58.112
18,38,26719,65.246
19,37,26194,72.459
20,37,25719,79.61
21,37,25194,86.683
22,37,24677,93.484
23,37,24196,99.956
24,37,23725,105.862
25,37,23267,111.448
26,35,22796,116.334
27,31,22352,120.777
28,48,21812,53.318
29,48,28637,61.483
30,48,28049,69.934
31,46,27489,78.86
32,45,26895,87.762
33,45,26349,96.52
34,45,25792,105.252
35,45,25233,113.467
36,45,24706,121.02
37,45,24202,127.519
38,45,23645,132.809
39,34,23154,136.853
40,47,22611,58.255
41,46,29450,68.385
42,46,28878,79.411
43,46,28308,91.16
44,45,27735,103.085
45,44,27178,114.582
46,44,26615,124.585
47,43,26056,132.623
48,42,25505,139.167
49,42,24958,143.542
50,42,24410,146.345
51,35,23897,148.454
52,48,23360,62.114
53,48,30518,76.336
54,48,29921,92.521
55,48,29328,109.942
56,48,28714,125.709
57,48,28129,137.462
58,48,27574,144.741
59,47,26992,149.071
60,47,26392,151.199
61,46,25873,152.18
62,46,25343,152.727
63,37,24778,153.037
64,52,24192,66.961
65,52,31552,88.43
66,51,30910,112.862
67,50,30257,134.515
68,50,29630,146.475
69,48,28998,151.198
70,48,28374,153.102
71,48,27768,153.733
72,47,27183,153.901
73,47,26609,154.015
74,45,26023,153.979
75,36,25414,154.026
76,54,24808,72.309
77,54,32369,106.74
78,54,31678,137.033
79,54,30987,150.419
80,54,30326,153.447
81,54,29672,153.988
82,54,29044,154.009
83,53,28410,154.029
84,52,27797,154.067
85,52,27156,154.155
86,51,26528,154.16
87,43,25934,154.165
88,61,25271,82.377
89,59,33030,132.927
90,58,32318,151.541
91,58,31610,153.819
92,56,30945,153.994
93,55,30271,153.833
94,55,29591,153.852
95,55,28973,153.703
96,54,28304,153.643
97,53,27684,153.802
98,52,27083,153.805
99,41,26457,153.838
100,53,25829,98.455
101,52,33599,148.959
102,52,32926,153.528
103,50,32259,153.711
104,50,31614,153.677
105,49,30969,153.777
106,49,30379,153.784
107,49,29750,153.65
108,49,29166,153.641
109,46,28548,153.675
110,46,27947,153.61
111,40,27383,153.828
112,54,26693,125.757
113,54,34966,153.822
114,53,34263,153.845
115,51,33557,154.007
116,49,32902,154.157
117,49,32258,154.008
118,49,31584,153.94
119,47,30982,154.145
120,47,30356,154.212
