month,wPop,ePop,mAHeight
1,14,18718,39.531
2,13,18427,44.106
3,13,18144,48.78
4,24,17784,35.924
5,24,24936,41.174
6,24,24527,46.744
7,24,24145,52.475
8,23,23764,58.31
9,22,23394,63.986
10,21,23049,69.533
11,20,22696,74.982
12,20,22344,80.075
13,35,21889,84.987
14,33,21451,89.65
15,31,21004,94.067
16,53,20441,50.748
17,53,26088,57.727
18,53,25488,64.707
19,52,24923,71.796
20,52,24314,78.864
21,48,23766,85.731
22,48,23190,92.391
23,47,22621,98.825
24,46,22089,104.81
25,44,21569,110.336
26,43,21057,115.289
27,38,20585,119.95
28,61,19965,53.091
29,60,26053,60.736
30,59,25399,68.589
31,58,24786,76.663
32,58,24191,84.947
33,58,23582,93.375
34,58,22986,101.489
35,57,22382,109.338
36,57,21750,116.638
37,55,21153,123.292
38,55,20549,128.997
39,42,19994,134.075
40,66,19332,57.451
41,66,25044,66.166
42,66,24314,75.292
43,64,23642,84.819
44,64,22986,94.707
45,62,22311,104.563
46,61,21672,113.869
47,61,21050,122.481
48,61,20481,130.009
49,60,19889,136.331
50,59,19308,141.309
51,44,18734,145.14
52,65,18132,59.934
53,64,23390,70.039
54,64,22743,81.103
55,64,22122,92.555
56,63,21475,104.455
57,62,20864,115.989
58,61,20243,126.125
59,58,19643,134.992
60,57,19111,142.003
61,56,18555,147.302
62,54,18025,151.056
63,41,17522,153.441
64,57,16928,62.302
65,57,22007,74.852
66,57,21400,88.743
67,56,20808,103.855
68,55,20235,118.237
69,55,19650,131.618
70,53,19089,141.426
71,52,18531,148.499
72,49,17997,152.936
73,49,17503,155.824
74,49,17012,157.393
75,37,16521,158.19
76,58,15971,65.127
77,57,20674,81.788
78,56,20108,100.924
79,56,19531,121.083
80,56,18991,137.855
81,54,18454,149.105
82,52,17913,154.867
83,51,17403,157.367
84,50,16876,158.497
85,49,16388,158.95
86,47,15919,159.025
87,35,15494,159.131
88,55,14976,68.331
89,53,19310,91.233
90,52,18781,117.744
91,52,18263,139.631
92,52,17738,151.669
93,52,17195,156.866
94,52,16693,158.62
95,49,16189,159.121
96,48,15692,159.159
97,48,15210,159.274
98,48,14759,159.374
99,36,14334,159.464
100,61,13768,72.071
101,61,17811,104.273
102,60,17245,137.091
103,60,16666,153.803
104,59,16134,158.324
105,59,15584,159.198
106,59,15021,159.359
107,57,14477,159.58
108,57,13924,159.457
109,56,13420,159.367
110,55,12935,159.359
111,44,12434,159.287
112,66,11873,75.654
113,65,15235,116.881
114,65,14637,147.194
115,64,14086,157.063
116,62,13543,158.689
117,59,13018,158.753
118,59,12479,158.97
119,58,11955,159.005
120,57,11442,158.828
